ID,Date,tmax,tmin,prcp
822,1873-04-01,58,40,0
823,1873-04-02,70,50,0
824,1873-04-03,66,43,0
825,1873-04-04,64,47,0
826,1873-04-05,63,46,0.1
827,1873-04-06,57,44,0.31
828,1873-04-07,61,49,0
829,1873-04-08,64,50,0
830,1873-04-09,75,53,0.27
831,1873-04-10,63,54,0
832,1873-04-11,63,47,0
833,1873-04-12,51,42,0.33
834,1873-04-13,60,42,0.01
835,1873-04-14,68,46,0
836,1873-04-15,65,44,0
837,1873-04-16,54,40,0.52
838,1873-04-17,48,38,0.54
839,1873-04-18,56,40,0.12
840,1873-04-19,58,45,0.02
841,1873-04-20,59,39,0
842,1873-04-21,55,44,0.1
843,1873-04-22,58,44,0
844,1873-04-23,46,40,0.17
845,1873-04-24,55,44,0.01
846,1873-04-25,52,42,0
847,1873-04-26,55,44,0
848,1873-04-27,61,42,0
849,1873-04-28,60,42,0.14
850,1873-04-29,51,46,0.13
851,1873-04-30,64,47,0
852,1873-05-01,59,47,0.24
853,1873-05-02,59,47,0.54
854,1873-05-03,56,46,0.24
855,1873-05-04,65,44,0
856,1873-05-05,72,46,0
857,1873-05-06,70,51,0
858,1873-05-07,60,50,0.22
859,1873-05-08,54,48,2.16
860,1873-05-09,65,52,0.1
861,1873-05-10,66,52,0.31
862,1873-05-11,65,54,0.63
863,1873-05-12,70,51,0
864,1873-05-13,83,54,0
865,1873-05-14,67,48,0
866,1873-05-15,70,50,0
867,1873-05-16,72,50,0
868,1873-05-17,71,54,0
869,1873-05-18,74,50,0
870,1873-05-19,66,54,0
871,1873-05-20,59,54,0.05
872,1873-05-21,57,52,0.86
873,1873-05-22,66,56,0.55
874,1873-05-23,77,60,0.03
875,1873-05-24,88,62,0
876,1873-05-25,84,65,0
877,1873-05-26,83,63,0
878,1873-05-27,80,64,0.01
879,1873-05-28,89,70,0
880,1873-05-29,84,70,0
881,1873-05-30,84,58,0.37
882,1873-05-31,69,50,0
883,1873-06-01,85,49,0
884,1873-06-02,86,50,0
885,1873-06-03,87,58,0
886,1873-06-04,82,59,0
887,1873-06-05,83,70,0
888,1873-06-06,84,65,0
889,1873-06-07,83,67,0
890,1873-06-08,72,57,0
891,1873-06-09,84,61,0
892,1873-06-10,73,62,0
893,1873-06-11,79,70,0.04
894,1873-06-12,86,60,0.04
895,1873-06-13,93,59,0
896,1873-06-14,94,53,0
897,1873-06-15,85,65,0.02
898,1873-06-16,87,65,0
899,1873-06-17,91,74,0
900,1873-06-18,90,67,0
901,1873-06-19,91,73,0
902,1873-06-20,86,78,0
903,1873-06-21,89,66,0
904,1873-06-22,87,68,0
905,1873-06-23,93,65,0
906,1873-06-24,83,64,0.17
907,1873-06-25,84,61,0.02
908,1873-06-26,81,61,0
909,1873-06-27,86,60,0
910,1873-06-28,77,71,0.09
911,1873-06-29,84,71,0.55
912,1873-06-30,83,73,0.01
913,1873-07-01,88,72,0.48
914,1873-07-02,93,70,0
915,1873-07-03,96,75,0
916,1873-07-04,92,76,0
917,1873-07-05,91,72,0.03
918,1873-07-06,84,68,0
919,1873-07-07,84,62,0
920,1873-07-08,84,64,0.05
921,1873-07-09,83,64,0
922,1873-07-10,86,64,0
923,1873-07-11,85,69,0.04
924,1873-07-12,83,65,0
925,1873-07-13,84,69,0
926,1873-07-14,94,69,0.73
927,1873-07-15,91,74,0
928,1873-07-16,90,74,0
929,1873-07-17,93,73,0
930,1873-07-18,96,76,0
931,1873-07-19,88,74,0.25
932,1873-07-20,83,66,0
933,1873-07-21,85,67,0
934,1873-07-22,86,63,0
935,1873-07-23,90,66,0
936,1873-07-24,92,72,0
937,1873-07-25,94,73,0
938,1873-07-26,92,74,0.06
939,1873-07-27,89,73,0.76
940,1873-07-28,87,70,0.42
941,1873-07-29,89,70,0.04
942,1873-07-30,91,72,0
943,1873-07-31,90,71,0.04
944,1873-08-01,94,77,0.04
945,1873-08-02,91,75,0.13
946,1873-08-03,90,73,0.19
947,1873-08-04,81,70,0.01
948,1873-08-05,82,66,0
949,1873-08-06,84,62,0
950,1873-08-07,89,66,0
951,1873-08-08,88,70,0.01
952,1873-08-09,86,72,0
953,1873-08-10,82,68,1.3
954,1873-08-11,83,65,0.01
955,1873-08-12,81,66,0.97
956,1873-08-13,72,65,3.82
957,1873-08-14,73,65,0.58
958,1873-08-15,79,66,0.06
959,1873-08-16,84,67,0.02
960,1873-08-17,75,64,0.83
961,1873-08-18,76,64,0.65
962,1873-08-19,80,69,0.01
963,1873-08-20,76,68,0.4
964,1873-08-21,83,71,0.09
965,1873-08-22,85,72,0.03
966,1873-08-23,90,72,0.04
967,1873-08-24,76,61,0
968,1873-08-25,82,57,0
969,1873-08-26,85,70,0
970,1873-08-27,76,68,0
971,1873-08-28,74,62,0
972,1873-08-29,71,64,0.27
973,1873-08-30,80,67,0.03
974,1873-08-31,88,67,0
975,1873-09-01,93,70,0
976,1873-09-02,84,70,0
977,1873-09-03,84,62,0
978,1873-09-04,88,72,0
979,1873-09-05,90,72,0.15
980,1873-09-06,76,63,0
981,1873-09-07,72,59,0.3
982,1873-09-08,73,60,0.04
983,1873-09-09,75,54,0
984,1873-09-10,72,53,0
985,1873-09-11,75,58,0
986,1873-09-12,78,58,0
987,1873-09-13,84,62,0.85
988,1873-09-14,67,52,0.35
989,1873-09-15,68,40,0
990,1873-09-16,79,41,0
991,1873-09-17,71,55,0
992,1873-09-18,74,61,0
993,1873-09-19,76,63,0.99
994,1873-09-20,67,52,0.02
995,1873-09-21,62,45,0
996,1873-09-22,66,44,0
997,1873-09-23,73,60,0.27
998,1873-09-24,73,61,0.18
999,1873-09-25,76,63,0.04
1000,1873-09-26,76,62,0.18
1001,1873-09-27,75,58,0
1002,1873-09-28,76,64,0.01
1003,1873-09-29,81,64,0.53
1004,1873-09-30,73,53,0.22
1005,1873-10-01,66,47,0
1006,1873-10-02,67,52,0
1007,1873-10-03,70,52,0
1008,1873-10-04,68,53,0.52
1009,1873-10-05,74,58,0
1010,1873-10-06,64,46,1.02
1011,1873-10-07,54,41,0.01
1012,1873-10-08,72,48,0
1013,1873-10-09,70,51,0
1014,1873-10-10,65,46,0
1015,1873-10-11,67,46,0
1016,1873-10-12,64,51,0.01
1017,1873-10-13,60,43,0
1018,1873-10-14,71,44,0
1019,1873-10-15,68,49,0
1020,1873-10-16,73,48,0
1021,1873-10-17,73,55,0
1022,1873-10-18,69,59,0.01
1023,1873-10-19,71,60,1
1024,1873-10-20,53,43,2.69
1025,1873-10-21,52,42,0.02
1026,1873-10-22,63,40,0
1027,1873-10-23,66,43,0
1028,1873-10-24,65,50,0
1029,1873-10-25,61,46,0
1030,1873-10-26,59,38,0.01
1031,1873-10-27,66,52,0.91
1032,1873-10-28,55,38,0.01
1033,1873-10-29,48,31,0
1034,1873-10-30,48,30,0
1035,1873-10-31,55,34,0
1036,1873-11-01,54,31,0
1037,1873-11-02,58,32,0
1038,1873-11-03,62,43,0
1039,1873-11-04,58,33,0
1040,1873-11-05,62,44,0
1041,1873-11-06,51,39,0
1042,1873-11-07,52,40,0.43
1043,1873-11-08,59,47,0.38
1044,1873-11-09,56,42,0.05
1045,1873-11-10,46,38,0
1046,1873-11-11,46,33,0
1047,1873-11-12,47,36,0.06
1048,1873-11-13,49,28,0
1049,1873-11-14,40,26,0
1050,1873-11-15,48,28,0
1051,1873-11-16,64,34,0
1052,1873-11-17,44,34,0.81
1053,1873-11-18,43,34,0.47
1054,1873-11-19,42,32,0
1055,1873-11-20,39,24,0
1056,1873-11-21,42,22,0
1057,1873-11-22,42,29,0
1058,1873-11-23,43,28,0.27
1059,1873-11-24,54,39,1.56
1060,1873-11-25,47,36,0.02
1061,1873-11-26,41,31,0
1062,1873-11-27,52,34,0
1063,1873-11-28,42,30,0
1064,1873-11-29,39,29,0
1065,1873-11-30,39,25,0
1066,1873-12-01,36,30,0.13
1067,1873-12-02,39,32,0.16
1068,1873-12-03,52,35,0
1069,1873-12-04,73,51,0.01
1070,1873-12-05,44,36,0.03
1071,1873-12-06,41,35,0
1072,1873-12-07,38,34,0
1073,1873-12-08,48,35,0
1074,1873-12-09,59,41,0
1075,1873-12-10,49,36,0
1076,1873-12-11,53,33,0.01
1077,1873-12-12,70,48,0
1078,1873-12-13,63,40,0.16
1079,1873-12-14,44,33,0
1080,1873-12-15,53,32,0
1081,1873-12-16,50,37,0
1082,1873-12-17,51,33,0
1083,1873-12-18,57,38,0
1084,1873-12-19,53,40,0.08
1085,1873-12-20,45,34,0
1086,1873-12-21,38,26,0
1087,1873-12-22,36,25,0
1088,1873-12-23,38,28,0.05
1089,1873-12-24,46,29,0
1090,1873-12-25,41,30,0
1091,1873-12-26,40,32,0.08
1092,1873-12-27,42,34,0.12
1093,1873-12-28,43,34,0.14
1094,1873-12-29,43,30,0
1095,1873-12-30,41,24,0
1096,1873-12-31,43,21,0
1097,1874-01-01,44,33,0.07
1098,1874-01-02,52,39,0.23
1099,1874-01-03,55,42,0
1100,1874-01-04,67,46,0
1101,1874-01-05,56,36,0.05
1102,1874-01-06,54,34,0.7
1103,1874-01-07,62,50,0.64
1104,1874-01-08,53,37,0
1105,1874-01-09,49,33,0
1106,1874-01-10,48,36,0
1107,1874-01-11,45,33,0
1108,1874-01-12,40,30,0
1109,1874-01-13,34,27,0.05
1110,1874-01-14,40,27,0.32
1111,1874-01-15,30,14,0
1112,1874-01-16,24,13,0
1113,1874-01-17,29,13,0
1114,1874-01-18,35,14,0
1115,1874-01-19,45,30,0.1
1116,1874-01-20,47,35,0
1117,1874-01-21,47,32,0
1118,1874-01-22,65,42,0.01
1119,1874-01-23,69,42,0.01
1120,1874-01-24,46,29,0
1121,1874-01-25,29,22,0
1122,1874-01-26,36,18,0
1123,1874-01-27,47,25,0.02
1124,1874-01-28,57,39,0.02
1125,1874-01-29,58,33,0
1126,1874-01-30,43,30,0
1127,1874-01-31,43,29,0
1128,1874-02-01,29,24,0
1129,1874-02-02,31,20,0.15
1130,1874-02-03,38,28,0.48
1131,1874-02-04,38,28,0
1132,1874-02-05,38,24,0
1133,1874-02-06,32,21,0.41
1134,1874-02-07,32,22,0.19
1135,1874-02-08,36,22,0
1136,1874-02-09,36,15,0
1137,1874-02-10,36,27,0
1138,1874-02-11,43,26,0
1139,1874-02-12,41,27,0
1140,1874-02-13,49,37,0.41
1141,1874-02-14,50,38,0.01
1142,1874-02-15,47,34,0
1143,1874-02-16,57,35,0
1144,1874-02-17,45,31,0
1145,1874-02-18,37,22,0
1146,1874-02-19,42,26,0.01
1147,1874-02-20,51,36,0
1148,1874-02-21,72,45,0
1149,1874-02-22,74,51,0
1150,1874-02-23,78,52,0
1151,1874-02-24,51,34,0
1152,1874-02-25,40,27,1.52
1153,1874-02-26,38,25,0
1154,1874-02-27,43,29,0
1155,1874-02-28,45,22,0
1156,1874-03-01,52,30,0
1157,1874-03-02,54,33,0
1158,1874-03-03,59,39,0.03
1159,1874-03-04,68,42,0.21
1160,1874-03-05,52,35,0
1161,1874-03-06,46,34,0.28
1162,1874-03-07,46,34,0.04
1163,1874-03-08,48,35,0
1164,1874-03-09,39,29,0
1165,1874-03-10,47,32,0
1166,1874-03-11,44,33,0
1167,1874-03-12,45,28,0
1168,1874-03-13,31,23,0
1169,1874-03-14,42,25,0
1170,1874-03-15,47,31,0
1171,1874-03-16,44,36,0.27
1172,1874-03-17,55,40,0.34
1173,1874-03-18,54,49,0
1174,1874-03-19,72,49,0.06
1175,1874-03-20,55,45,0
1176,1874-03-21,56,37,0
1177,1874-03-22,53,43,0
1178,1874-03-23,48,30,0
1179,1874-03-24,39,23,0
1180,1874-03-25,56,28,0
1181,1874-03-26,62,41,0
1182,1874-03-27,57,43,0
1183,1874-03-28,57,42,0
1184,1874-03-29,52,39,0
1185,1874-03-30,62,36,0
1186,1874-03-31,51,33,0.18
1187,1874-04-01,41,31,0.16
1188,1874-04-02,45,35,0
1189,1874-04-03,54,36,0
1190,1874-04-04,46,32,0
1191,1874-04-05,42,28,0.1
1192,1874-04-06,64,36,0
1193,1874-04-07,62,47,0.28
1194,1874-04-08,55,45,0.16
1195,1874-04-09,56,41,1.53
1196,1874-04-10,51,39,0.23
1197,1874-04-11,64,35,0
1198,1874-04-12,44,27,0
1199,1874-04-13,48,29,0
1200,1874-04-14,60,41,0
1201,1874-04-15,68,55,0.09
1202,1874-04-16,62,46,0.05
1203,1874-04-17,47,41,0.36
1204,1874-04-18,48,40,0
1205,1874-04-19,47,42,0.78
1206,1874-04-20,55,44,0.57
1207,1874-04-21,60,46,0
1208,1874-04-22,60,44,0
1209,1874-04-23,52,45,0.19
1210,1874-04-24,58,44,0
1211,1874-04-25,51,41,1.22
1212,1874-04-26,53,38,0
1213,1874-04-27,61,39,0
1214,1874-04-28,54,38,0.44
1215,1874-04-29,46,33,0.49
1216,1874-04-30,58,34,0
1217,1874-05-01,70,47,0
1218,1874-05-02,59,48,0.01
1219,1874-05-03,60,41,0
1220,1874-05-04,53,42,0.56
1221,1874-05-05,60,44,0.15
1222,1874-05-06,64,45,0
1223,1874-05-07,62,46,0
1224,1874-05-08,73,44,0
1225,1874-05-09,83,55,0
1226,1874-05-10,89,63,0
1227,1874-05-11,76,49,0
1228,1874-05-12,65,45,0
1229,1874-05-13,74,53,0
1230,1874-05-14,77,57,0
1231,1874-05-15,68,57,0.08
1232,1874-05-16,70,55,0.17
1233,1874-05-17,72,58,0.05
1234,1874-05-18,67,54,0.4
1235,1874-05-19,72,47,0
1236,1874-05-20,69,53,0
1237,1874-05-21,67,53,0
1238,1874-05-22,71,49,0
1239,1874-05-23,71,47,0
1240,1874-05-24,67,60,0.01
1241,1874-05-25,83,60,0.48
1242,1874-05-26,75,58,0.01
1243,1874-05-27,73,54,0
1244,1874-05-28,82,62,0
1245,1874-05-29,84,60,0
1246,1874-05-30,83,63,0
1247,1874-05-31,82,66,0
1248,1874-06-01,79,62,0.05
1249,1874-06-02,72,56,0
1250,1874-06-03,63,57,0.64
1251,1874-06-04,74,58,0.02
1252,1874-06-05,82,64,0
1253,1874-06-06,82,70,0
1254,1874-06-07,90,70,0
1255,1874-06-08,96,74,0.27
1256,1874-06-09,98,74,0
1257,1874-06-10,89,76,0.03
1258,1874-06-11,79,72,0
1259,1874-06-12,87,70,0
1260,1874-06-13,74,61,0
1261,1874-06-14,77,54,0
1262,1874-06-15,80,57,0
1263,1874-06-16,79,63,0
1264,1874-06-17,73,68,0.08
1265,1874-06-18,90,64,0
1266,1874-06-19,83,62,0
1267,1874-06-20,73,63,0
1268,1874-06-21,80,62,0
1269,1874-06-22,86,63,0
1270,1874-06-23,95,68,0
1271,1874-06-24,93,76,0
1272,1874-06-25,89,64,0
1273,1874-06-26,91,74,0
1274,1874-06-27,82,72,0.01
1275,1874-06-28,93,72,0
1276,1874-06-29,97,75,0.01
1277,1874-06-30,85,73,0
1278,1874-07-01,86,67,0
1279,1874-07-02,86,69,0
1280,1874-07-03,87,69,0
1281,1874-07-04,92,67,1.14
1282,1874-07-05,80,69,0.01
1283,1874-07-06,81,65,0
1284,1874-07-07,83,65,0
1285,1874-07-08,92,68,0
1286,1874-07-09,92,74,0
1287,1874-07-10,96,75,0.13
1288,1874-07-11,86,73,1.59
1289,1874-07-12,84,72,0.3
1290,1874-07-13,87,71,0
1291,1874-07-14,92,69,0
1292,1874-07-15,94,73,0
1293,1874-07-16,89,74,0
1294,1874-07-17,84,66,0
1295,1874-07-18,86,66,0
1296,1874-07-19,88,68,0
1297,1874-07-20,91,69,0
1298,1874-07-21,81,69,0.87
1299,1874-07-22,84,65,0
1300,1874-07-23,84,64,0
1301,1874-07-24,82,67,0
1302,1874-07-25,84,70,0
1303,1874-07-26,85,72,0
1304,1874-07-27,76,71,0.02
1305,1874-07-28,83,71,0.04
1306,1874-07-29,78,67,0.2
1307,1874-07-30,84,64,0
1308,1874-07-31,87,62,0
1309,1874-08-01,86,70,0.01
1310,1874-08-02,84,68,0
1311,1874-08-03,82,62,0
1312,1874-08-04,79,61,0
1313,1874-08-05,79,59,0
1314,1874-08-06,82,63,0
1315,1874-08-07,74,67,0.12
1316,1874-08-08,76,68,0.77
1317,1874-08-09,87,66,0.02
1318,1874-08-10,86,69,0.01
1319,1874-08-11,86,65,0
1320,1874-08-12,88,67,0
1321,1874-08-13,88,72,0
1322,1874-08-14,79,65,0
1323,1874-08-15,86,65,0
1324,1874-08-16,84,61,0
1325,1874-08-17,82,61,0
1326,1874-08-18,91,60,0
1327,1874-08-19,86,71,0
1328,1874-08-20,97,69,0
1329,1874-08-21,96,75,0
1330,1874-08-22,82,66,0.16
1331,1874-08-23,71,62,2.2
1332,1874-08-24,70,59,0.16
1333,1874-08-25,69,63,0.01
1334,1874-08-26,73,52,0
1335,1874-08-27,72,55,0
1336,1874-08-28,75,54,0
1337,1874-08-29,74,52,0
1338,1874-08-30,75,54,0
1339,1874-08-31,77,63,0.01
1340,1874-09-01,83,64,0
1341,1874-09-02,82,59,0
1342,1874-09-03,88,65,0
1343,1874-09-04,75,65,0
1344,1874-09-05,78,64,0
1345,1874-09-06,81,67,0.01
1346,1874-09-07,85,65,0
1347,1874-09-08,90,66,0.03
1348,1874-09-09,80,66,0
1349,1874-09-10,82,59,0
1350,1874-09-11,88,66,0
1351,1874-09-12,90,70,0
1352,1874-09-13,77,68,0
1353,1874-09-14,76,69,0
1354,1874-09-15,78,68,0.59
1355,1874-09-16,72,68,2.79
1356,1874-09-17,73,64,0.52
1357,1874-09-18,77,64,0.01
1358,1874-09-19,79,67,0
1359,1874-09-20,73,62,0.28
1360,1874-09-21,69,55,0
1361,1874-09-22,70,51,0
1362,1874-09-23,73,52,0
1363,1874-09-24,75,58,0
1364,1874-09-25,76,58,0
1365,1874-09-26,79,59,0
1366,1874-09-27,75,59,0
1367,1874-09-28,72,64,0.06
1368,1874-09-29,63,59,0.5
1369,1874-09-30,64,53,0.04
1370,1874-10-01,64,48,0
1371,1874-10-02,75,52,0
1372,1874-10-03,67,47,0
1373,1874-10-04,63,50,0
1374,1874-10-05,59,44,0
1375,1874-10-06,63,43,0
1376,1874-10-07,71,57,0.01
1377,1874-10-08,69,61,0
1378,1874-10-09,71,56,0
1379,1874-10-10,71,56,0.15
1380,1874-10-11,73,53,0
1381,1874-10-12,60,48,0
1382,1874-10-13,52,45,0
1383,1874-10-14,50,41,0
1384,1874-10-15,60,35,0
1385,1874-10-16,60,40,0
1386,1874-10-17,69,43,0
1387,1874-10-18,62,52,0
1388,1874-10-19,60,42,0
1389,1874-10-20,68,45,0
1390,1874-10-21,71,44,0
1391,1874-10-22,67,47,0
1392,1874-10-23,68,48,0
1393,1874-10-24,66,54,0
1394,1874-10-25,63,52,0
1395,1874-10-26,67,47,0
1396,1874-10-27,75,48,0
1397,1874-10-28,68,45,0
1398,1874-10-29,78,50,0
1399,1874-10-30,72,44,0
1400,1874-10-31,50,36,0
1401,1874-11-01,60,36,0
1402,1874-11-02,60,36,0
1403,1874-11-03,56,34,0
1404,1874-11-04,58,36,0
1405,1874-11-05,62,44,0
1406,1874-11-06,71,52,0
1407,1874-11-07,63,43,0
1408,1874-11-08,60,39,0
1409,1874-11-09,63,51,0.06
1410,1874-11-10,61,31,0
1411,1874-11-11,64,49,0
1412,1874-11-12,52,40,0
1413,1874-11-13,46,35,0
1414,1874-11-14,40,27,0
1415,1874-11-15,45,30,0
1416,1874-11-16,53,34,0
1417,1874-11-17,56,39,0
1418,1874-11-18,62,47,0.14
1419,1874-11-19,48,40,0
1420,1874-11-20,50,36,0.32
1421,1874-11-21,44,33,0
1422,1874-11-22,46,32,0.36
1423,1874-11-23,65,45,0.88
1424,1874-11-24,48,36,0
1425,1874-11-25,40,29,0
1426,1874-11-26,41,28,0
1427,1874-11-27,53,32,0
1428,1874-11-28,49,38,0
1429,1874-11-29,43,34,0.72
1430,1874-11-30,37,24,0
1431,1874-12-01,37,22,0
1432,1874-12-02,58,32,0
1433,1874-12-03,67,36,0.06
1434,1874-12-04,56,36,0
1435,1874-12-05,43,27,0
1436,1874-12-06,45,32,0.19
1437,1874-12-07,50,39,0.16
1438,1874-12-08,47,30,0
1439,1874-12-09,44,27,0
1440,1874-12-10,46,35,0
1441,1874-12-11,45,35,0
1442,1874-12-12,41,30,0
1443,1874-12-13,47,31,0.01
1444,1874-12-14,52,28,0.02
1445,1874-12-15,32,17,0
1446,1874-12-16,38,21,0
1447,1874-12-17,50,32,0.03
1448,1874-12-18,44,31,0
1449,1874-12-19,51,32,0
1450,1874-12-20,43,36,0.81
1451,1874-12-21,42,31,0
1452,1874-12-22,50,31,0.07
1453,1874-12-23,49,38,0
1454,1874-12-24,46,36,0
1455,1874-12-25,39,30,0
1456,1874-12-26,44,28,0.33
1457,1874-12-27,48,37,0.05
1458,1874-12-28,60,41,0.1
1459,1874-12-29,56,36,0.07
1460,1874-12-30,38,25,0
1461,1874-12-31,35,21,0
1462,1875-01-01,27,15,0
1463,1875-01-02,43,27,0.39
1464,1875-01-03,41,29,0
1465,1875-01-04,43,32,0.02
1466,1875-01-05,36,25,0
1467,1875-01-06,30,18,0.01
1468,1875-01-07,38,29,0.73
1469,1875-01-08,39,29,0
1470,1875-01-09,38,6,0
1471,1875-01-10,15,-2,0
1472,1875-01-11,32,2,0
1473,1875-01-12,31,24,0.11
1474,1875-01-13,37,28,0.12
1475,1875-01-14,37,31,0
1476,1875-01-15,32,16,0
1477,1875-01-16,30,21,0
1478,1875-01-17,30,22,0
1479,1875-01-18,31,21,0
1480,1875-01-19,26,20,0
1481,1875-01-20,28,14,0
1482,1875-01-21,33,21,0
1483,1875-01-22,52,32,0.03
1484,1875-01-23,42,21,0
1485,1875-01-24,38,27,0.65
1486,1875-01-25,41,31,0
1487,1875-01-26,33,21,0
1488,1875-01-27,39,21,0
1489,1875-01-28,42,32,0.08
1490,1875-01-29,42,34,0.33
1491,1875-01-30,43,32,0
1492,1875-01-31,40,34,0.04
1493,1875-02-01,33,20,0
1494,1875-02-02,45,25,0
1495,1875-02-03,52,38,0.55
1496,1875-02-04,41,19,0
1497,1875-02-05,28,15,0
1498,1875-02-06,37,20,0
1499,1875-02-07,15,12,0.06
1500,1875-02-08,25,10,0.02
1501,1875-02-09,10,6,0
1502,1875-02-10,20,4,0
1503,1875-02-11,40,14,1.14
1504,1875-02-12,32,18,0
1505,1875-02-13,35,24,0
1506,1875-02-14,30,20,0
1507,1875-02-15,24,10,0
1508,1875-02-16,24,6,0
1509,1875-02-17,44,12,0
1510,1875-02-18,23,9,0
1511,1875-02-19,32,16,0.05
1512,1875-02-20,36,28,0.6
1513,1875-02-21,42,26,0
1514,1875-02-22,48,29,0
1515,1875-02-23,54,32,0
1516,1875-02-24,59,41,0.13
1517,1875-02-25,58,38,0.36
1518,1875-02-26,52,33,0
1519,1875-02-27,50,29,0
1520,1875-02-28,30,18,0
1521,1875-03-01,33,20,0.61
1522,1875-03-02,51,33,0.25
1523,1875-03-03,32,29,0.47
1524,1875-03-04,35,27,0
1525,1875-03-05,35,26,0.33
1526,1875-03-06,45,32,0
1527,1875-03-07,38,32,1.12
1528,1875-03-08,42,33,0.45
1529,1875-03-09,42,29,0
1530,1875-03-10,47,34,0
1531,1875-03-11,51,31,0
1532,1875-03-12,63,36,0
1533,1875-03-13,48,36,0.36
1534,1875-03-14,47,34,0.02
1535,1875-03-15,61,42,0.01
1536,1875-03-16,58,48,0
1537,1875-03-17,42,25,0
1538,1875-03-18,37,23,0
1539,1875-03-19,40,29,0
1540,1875-03-20,38,30,0.62
1541,1875-03-21,36,26,0
1542,1875-03-22,34,19,0
1543,1875-03-23,38,21,0
1544,1875-03-24,42,30,0.37
1545,1875-03-25,42,30,0
1546,1875-03-26,54,31,0.11
1547,1875-03-27,62,46,0
1548,1875-03-28,54,38,0
1549,1875-03-29,53,38,0
1550,1875-03-30,58,38,0
1551,1875-03-31,59,47,0
1552,1875-04-01,72,46,0
1553,1875-04-02,69,53,0.42
1554,1875-04-03,58,42,0.44
1555,1875-04-04,68,42,0
1556,1875-04-05,62,48,0
1557,1875-04-06,62,42,0
1558,1875-04-07,55,42,0
1559,1875-04-08,56,41,0
1560,1875-04-09,52,45,0.03
1561,1875-04-10,65,47,0
1562,1875-04-11,64,48,0
1563,1875-04-12,56,41,0.17
1564,1875-04-13,45,35,0.47
1565,1875-04-14,57,34,0
1566,1875-04-15,59,42,0.02
1567,1875-04-16,54,36,0
1568,1875-04-17,39,27,0
1569,1875-04-18,34,26,0
1570,1875-04-19,53,24,0.01
1571,1875-04-20,51,37,0
1572,1875-04-21,50,32,0.01
1573,1875-04-22,52,32,0
1574,1875-04-23,57,36,0
1575,1875-04-24,59,40,0
1576,1875-04-25,60,36,0.05
1577,1875-04-26,65,40,0
1578,1875-04-27,61,48,0
1579,1875-04-28,50,46,0.15
1580,1875-04-29,59,41,2.5
1581,1875-04-30,74,48,0
1582,1875-05-01,61,47,0.01
1583,1875-05-02,59,46,0
1584,1875-05-03,62,42,0
1585,1875-05-04,52,45,0.53
1586,1875-05-05,64,42,0
1587,1875-05-06,67,50,0.13
1588,1875-05-07,65,46,0
1589,1875-05-08,61,49,0
1590,1875-05-09,79,52,0
1591,1875-05-10,74,60,0.01
1592,1875-05-11,73,55,0
1593,1875-05-12,76,58,0
1594,1875-05-13,69,50,0
1595,1875-05-14,74,50,0
1596,1875-05-15,74,54,0.02
1597,1875-05-16,67,45,0
1598,1875-05-17,68,44,0
1599,1875-05-18,62,46,0
1600,1875-05-19,69,48,0
1601,1875-05-20,84,53,0
1602,1875-05-21,85,60,0
1603,1875-05-22,88,67,0
1604,1875-05-23,87,68,0
1605,1875-05-24,80,66,0.02
1606,1875-05-25,80,67,0.76
1607,1875-05-26,85,66,0
1608,1875-05-27,81,64,0
1609,1875-05-28,81,55,0
1610,1875-05-29,88,57,0.01
1611,1875-05-30,78,57,0
1612,1875-05-31,81,56,0
1613,1875-06-01,80,59,0
1614,1875-06-02,72,60,0
1615,1875-06-03,74,64,0
1616,1875-06-04,83,59,0
1617,1875-06-05,84,62,0.85
1618,1875-06-06,84,66,0.06
1619,1875-06-07,74,61,0.76
1620,1875-06-08,74,56,0
1621,1875-06-09,71,60,0
1622,1875-06-10,82,56,0
1623,1875-06-11,85,64,0
1624,1875-06-12,75,66,0.19
1625,1875-06-13,72,56,0
1626,1875-06-14,76,54,0
1627,1875-06-15,78,57,0
1628,1875-06-16,83,64,0
1629,1875-06-17,83,61,0.2
1630,1875-06-18,73,63,0.12
1631,1875-06-19,82,58,0
1632,1875-06-20,83,59,0
1633,1875-06-21,83,59,0
1634,1875-06-22,83,65,0.1
1635,1875-06-23,88,70,0.12
1636,1875-06-24,96,72,0
1637,1875-06-25,96,58,0
1638,1875-06-26,95,76,0
1639,1875-06-27,97,76,0.05
1640,1875-06-28,94,74,0
1641,1875-06-29,93,74,0.15
1642,1875-06-30,90,70,0.25
1643,1875-07-01,87,72,0
1644,1875-07-02,76,63,0.09
1645,1875-07-03,82,64,0
1646,1875-07-04,83,69,0
1647,1875-07-05,92,72,0
1648,1875-07-06,94,74,0.06
1649,1875-07-07,86,74,0.1
1650,1875-07-08,85,69,0
1651,1875-07-09,82,70,0
1652,1875-07-10,89,72,0.05
1653,1875-07-11,90,73,0
1654,1875-07-12,77,68,0
1655,1875-07-13,90,62,0
1656,1875-07-14,86,74,0
1657,1875-07-15,88,71,2.2
1658,1875-07-16,91,72,0.5
1659,1875-07-17,85,74,0.13
1660,1875-07-18,96,74,0
1661,1875-07-19,79,64,0
1662,1875-07-20,72,66,0.15
1663,1875-07-21,83,68,0
1664,1875-07-22,84,68,0.21
1665,1875-07-23,88,72,0.02
1666,1875-07-24,84,72,0
1667,1875-07-25,86,65,0
1668,1875-07-26,94,72,0
1669,1875-07-27,89,75,0.9
